run_id,scenario,field_observer_model,engineer_model,model_class,postmortem,round_time_budget_seconds,random_seed,total_rounds,round_success_count,round_success_fraction,perplexity,english_ngram_surprisal,message_entropy,gzip_compression_ratio,mcm,labels
veyru/1781091553,veyru,gpt-5.4,gpt-5.4,closed,FALSE,800,FALSE,15,12,0.8,6,2.806719793,4.116762182,0.8666409594,106.1290323,baseline|budget=800|gpt-5.4|single_team
veyru/1781094261,veyru,gpt-5.4,gpt-5.4,closed,FALSE,800,TRUE,15,10,0.6666666667,6,3.061401791,3.938278303,0.9541824612,72.71186441,baseline|random_seed|budget=800|postmortem=false
veyru/1781094317,veyru,gpt-5.4,gpt-5.4,closed,FALSE,800,TRUE,15,9,0.6,5.837359747,2.933628451,3.934247795,0.9325980291,85.05319149,baseline|random_seed|budget=800|postmortem=false
veyru/1781094402,veyru,gpt-5.4,gpt-5.4,closed,FALSE,800,TRUE,15,11,0.7333333333,6.109799631,2.928945477,4.031604346,0.9148724892,83.99107143,baseline|random_seed|budget=800|postmortem=false
veyru/1780586053,veyru,gpt-5.4,gpt-5.4,closed,FALSE,2000,FALSE,15,15,1,5,3.1539076,3.720376894,0.9894926302,87.04273504,baseline|budget=2000
veyru/1780586287,veyru,gpt-5.4,gpt-5.4,closed,FALSE,2000,FALSE,15,15,1,6,2.545197488,4.213706165,0.7785785148,133.0853659,baseline|budget=2000
veyru/1780586782,veyru,gpt-5.4,gpt-5.4,closed,FALSE,2000,FALSE,15,15,1,5.397697305,2.629844471,3.983217266,0.8478967235,116.1145833,baseline|budget=2000
veyru/1780592978,veyru,gpt-5.4,gpt-5.4,closed,FALSE,2000,TRUE,15,15,1,5.398692302,2.6563091,3.962281235,0.8746738261,113.0119048,baseline|random_seed|budget=2000|postmortem=false
veyru/1781083390,veyru,gpt-5.4,gpt-5.4,closed,FALSE,2000,FALSE,15,14,0.9333333333,5.66887984,2.607819331,4.206074095,0.8035880766,128.0947368,baseline|budget=2000
veyru/1781086536,veyru,gpt-5.4,gpt-5.4,closed,FALSE,2000,TRUE,15,15,1,5.38489732,2.575926049,4.155065761,0.8192726133,112.8815789,baseline|random_seed|budget=2000|postmortem=false
veyru/1781089888,veyru,gpt-5.4,gpt-5.4,closed,FALSE,2000,TRUE,15,15,1,5.551318234,2.77635222,3.859836386,0.9590426578,86.39047619,baseline|random_seed|budget=2000|postmortem=false
veyru/1781090291,veyru,gpt-5.4,gpt-5.4,closed,FALSE,2000,TRUE,15,10,0.6666666667,5.725241947,2.67982978,4.033839414,0.8918471279,98.95901639,baseline|random_seed|budget=2000|postmortem=false
veyru/1781090405,veyru,gpt-5.4,gpt-5.4,closed,FALSE,2000,TRUE,15,12,0.8,6.001392193,3.046446631,3.746211554,0.9563052474,97.47154472,baseline|random_seed|budget=2000|postmortem=false
veyru/1781094621,veyru,gpt-5.4,gpt-5.4,closed,FALSE,2000,TRUE,15,10,0.6666666667,5.510195916,2.758708256,4.002180834,0.9159332928,86.02941176,baseline|random_seed|budget=2000|postmortem=false
veyru/1781095723,veyru,gpt-5.4,gpt-5.4,closed,FALSE,2000,FALSE,15,15,1,6,2.577406558,4.17509947,0.8081805142,116.4268293,baseline|budget=2000
veyru/1780417820,veyru,gpt-5.4,gpt-5.4,closed,TRUE,150,TRUE,15,5,0.3333333333,7,3.942816348,2.975856511,1.462731078,22.62222222,baseline|random_seed|budget=150|postmortem=true
veyru/1780420457,veyru,gpt-5.4,gpt-5.4,closed,TRUE,150,TRUE,15,7,0.4666666667,7,3.305453791,2.643403028,1.438428052,18.92,baseline|random_seed|budget=150|postmortem=true
veyru/1780420636,veyru,gpt-5.4,gpt-5.4,closed,TRUE,150,TRUE,15,11,0.7333333333,7.352644173,3.959267591,0.9666247399,2.420725303,7.163636364,baseline|random_seed|budget=150|postmortem=true
veyru/1780420992,veyru,gpt-5.4,gpt-5.4,closed,TRUE,150,TRUE,15,6,0.4,9,3.248856431,2.67898222,1.384842732,16.62616822,baseline|random_seed|budget=150|postmortem=true
veyru/1780489314,veyru,gpt-5.4,gpt-5.4,closed,TRUE,150,FALSE,15,5,0.3333333333,7,3.811662744,2.524721724,1.602665797,19.33018868,baseline|gpt-5.4|single_team|contaminated_gen1_pending_rerun
veyru/1780580587,veyru,gpt-5.4,gpt-5.4,closed,TRUE,150,FALSE,15,1,0.06666666667,7,4.645938041,2.824999522,1.491833828,19.72972973,baseline|budget=150|gpt-5.4|single_team
veyru/1780580591,veyru,gpt-5.4,gpt-5.4,closed,TRUE,150,FALSE,15,4,0.2666666667,7,3.747635407,3.719019726,1.095598497,32.02739726,baseline|budget=150|gpt-5.4|single_team
veyru/1780580595,veyru,gpt-5.4,gpt-5.4,closed,TRUE,150,FALSE,15,4,0.2666666667,8,3.62902178,1.688504796,1.894098672,10.21666667,baseline|budget=150|gpt-5.4|single_team
veyru/1780580600,veyru,gpt-5.4,gpt-5.4,closed,TRUE,150,FALSE,15,1,0.06666666667,7,3.830823429,2.603187583,1.481322485,22.5,baseline|budget=150|gpt-5.4|single_team
veyru/1780587783,veyru,gpt-5.4,gpt-5.4,closed,TRUE,150,TRUE,15,2,0.1333333333,7,4.811958009,1.984578725,1.597006542,9.316666667,baseline|random_seed|budget=150|postmortem=true
veyru/1780587863,veyru,gpt-5.4,gpt-5.4,closed,TRUE,150,TRUE,15,8,0.5333333333,7,4.678641596,1.697720618,1.846542168,9.22,baseline|random_seed|budget=150|postmortem=true
veyru/1780665951,veyru,gpt-5.4,gpt-5.4,closed,TRUE,150,FALSE,15,3,0.2,7,3.832316941,2.365627041,1.520969732,10.88095238,baseline|budget=150|gpt-5.4|single_team
veyru/1780423148,veyru,gpt-5.4,gpt-5.4,closed,TRUE,250,TRUE,15,5,0.3333333333,7,3.662768837,3.823710512,1.025936352,37.87058824,baseline|random_seed|budget=250|postmortem=true
veyru/1780489319,veyru,gpt-5.4,gpt-5.4,closed,TRUE,250,FALSE,15,12,0.8,7,3.852011572,2.228126726,1.521576201,20.08695652,baseline|single_team|contaminated_gen1_pending_rerun
veyru/1780580604,veyru,gpt-5.4,gpt-5.4,closed,TRUE,250,FALSE,15,4,0.2666666667,6,3.581720966,3.410238092,1.082596644,38.81818182,baseline|budget=250|gpt-5.4|single_team
veyru/1780580608,veyru,gpt-5.4,gpt-5.4,closed,TRUE,250,FALSE,15,3,0.2,6,4.05275954,2.934284296,1.215172392,26.57009346,baseline|budget=250|gpt-5.4|single_team
veyru/1780580612,veyru,gpt-5.4,gpt-5.4,closed,TRUE,250,FALSE,15,8,0.5333333333,8,3.06324042,2.984265556,1.216468456,27.76041667,baseline|budget=250|gpt-5.4|single_team
veyru/1780588072,veyru,gpt-5.4,gpt-5.4,closed,TRUE,250,TRUE,15,10,0.6666666667,6,3.906507594,3.153540339,1.155147074,26.71428571,baseline|random_seed|budget=250|postmortem=true
veyru/1780588076,veyru,gpt-5.4,gpt-5.4,closed,TRUE,250,TRUE,15,6,0.4,7,3.658720082,3.594511433,1.112330157,38.57317073,baseline|random_seed|budget=250|postmortem=true
veyru/1780588266,veyru,gpt-5.4,gpt-5.4,closed,TRUE,250,TRUE,15,10,0.6666666667,6,4.225220592,2.469070654,1.355098032,18.89534884,baseline|random_seed|budget=250|postmortem=true
veyru/1780593398,veyru,gpt-5.4,gpt-5.4,closed,TRUE,250,TRUE,15,5,0.3333333333,6,3.80027805,2.560537099,1.363169003,19.83050847,baseline|random_seed|budget=250|postmortem=true
veyru/1780593446,veyru,gpt-5.4,gpt-5.4,closed,TRUE,250,TRUE,15,9,0.6,7,3.274130002,2.930801186,1.515930781,43.26388889,baseline|random_seed|budget=250|postmortem=true
veyru/1780945101,veyru,gpt-5.4,gpt-5.4,closed,TRUE,250,FALSE,15,11,0.7333333333,7,4.042591652,3.79976879,1.057864856,33.84146341,baseline|budget=250|gpt-5.4|single_team
veyru/1781091827,veyru,gpt-5.4,gpt-5.4,closed,TRUE,250,FALSE,15,8,0.5333333333,7,3.330170028,2.839041394,1.321451444,32.70526316,baseline|budget=250|gpt-5.4|single_team
veyru/1780423688,veyru,gpt-5.4,gpt-5.4,closed,TRUE,450,TRUE,15,12,0.8,5.181721453,4.047279195,2.593720268,1.447129555,34.27722772,baseline|random_seed|budget=450|postmortem=true
veyru/1780580616,veyru,gpt-5.4,gpt-5.4,closed,TRUE,450,FALSE,15,7,0.4666666667,5,3.03393804,2.795954881,1.347512227,78.79452055,baseline|budget=450|gpt-5.4|single_team
veyru/1780580624,veyru,gpt-5.4,gpt-5.4,closed,TRUE,450,FALSE,15,6,0.4,7,3.461511706,3.52906432,1.045315337,54.76595745,baseline|budget=450|gpt-5.4|single_team
veyru/1780583594,veyru,gpt-5.4,gpt-5.4,closed,TRUE,450,FALSE,15,10,0.6666666667,6,2.964529369,2.964468963,1.261863724,60.39285714,baseline|budget=450|gpt-5.4|single_team
veyru/1780590206,veyru,gpt-5.4,gpt-5.4,closed,TRUE,450,TRUE,15,12,0.8,6,3.435966877,3.31362233,1.193174846,51.79746835,baseline|random_seed|budget=450|postmortem=true
veyru/1780590405,veyru,gpt-5.4,gpt-5.4,closed,TRUE,450,TRUE,15,11,0.7333333333,7,3.207226148,3.817412301,1.027851799,56.27272727,baseline|random_seed|budget=450|postmortem=true
veyru/1780594014,veyru,gpt-5.4,gpt-5.4,closed,TRUE,450,TRUE,15,11,0.7333333333,6,4.054104632,2.43719873,1.433547521,38.5060241,baseline|random_seed|budget=450|postmortem=true
veyru/1780594279,veyru,gpt-5.4,gpt-5.4,closed,TRUE,450,TRUE,15,8,0.5333333333,6,2.749765154,3.959625277,0.9158533312,71.19230769,baseline|random_seed|budget=450|postmortem=true
veyru/1781086378,veyru,gpt-5.4,gpt-5.4,closed,TRUE,450,FALSE,15,8,0.5333333333,5,2.895819157,2.750622616,1.299915123,63.48387097,baseline|budget=450|gpt-5.4|single_team
veyru/1781086502,veyru,gpt-5.4,gpt-5.4,closed,TRUE,450,TRUE,15,5,0.3333333333,6.497763076,3.423122629,3.084383694,1.233961626,47.55454545,baseline|random_seed|budget=450|postmortem=true
veyru/1781091858,veyru,gpt-5.4,gpt-5.4,closed,TRUE,450,FALSE,15,11,0.7333333333,7.010454506,3.441846456,3.151121428,1.25241675,38.45544554,baseline|budget=450|gpt-5.4|single_team
veyru/1780584093,veyru,gpt-5.4,gpt-5.4,closed,TRUE,800,FALSE,15,11,0.7333333333,5.288620555,2.838928971,3.171475347,1.154349699,80.50561798,baseline|budget=800|gpt-5.4|single_team
veyru/1780584143,veyru,gpt-5.4,gpt-5.4,closed,TRUE,800,FALSE,15,14,0.9333333333,6,2.886298059,3.911924941,0.906931128,100.4691358,baseline|budget=800|gpt-5.4|single_team
veyru/1780590804,veyru,gpt-5.4,gpt-5.4,closed,TRUE,800,TRUE,15,13,0.8666666667,6,2.77897854,4.045579535,0.8797430505,92.01408451,baseline|random_seed|budget=800|postmortem=true
veyru/1780591487,veyru,gpt-5.4,gpt-5.4,closed,TRUE,800,TRUE,15,12,0.8,5,2.991505199,2.781330232,1.278871224,79.17073171,baseline|random_seed|budget=800|postmortem=true
veyru/1780594679,veyru,gpt-5.4,gpt-5.4,closed,TRUE,800,TRUE,15,7,0.4666666667,6,3.251755841,3.656076881,0.9572987919,90.34920635,baseline|random_seed|budget=800|postmortem=true
veyru/1780594719,veyru,gpt-5.4,gpt-5.4,closed,TRUE,800,TRUE,15,13,0.8666666667,6,3.374642037,3.795539261,0.9734807999,78.08695652,baseline|random_seed|budget=800|postmortem=true
veyru/1781084851,veyru,gpt-5.4,gpt-5.4,closed,TRUE,800,TRUE,15,13,0.8666666667,6,2.811077379,3.914420968,0.8862155818,98.27058824,baseline|random_seed|budget=800|postmortem=true
veyru/1781086509,veyru,gpt-5.4,gpt-5.4,closed,TRUE,800,FALSE,15,15,1,5,3.075310274,3.56187118,0.9598021445,89.29761905,baseline|budget=800|gpt-5.4|single_team
veyru/1781086749,veyru,gpt-5.4,gpt-5.4,closed,TRUE,800,TRUE,15,13,0.8666666667,6,3.160467313,3.893187657,0.8995908109,84.5,baseline|random_seed|budget=800|postmortem=true
veyru/1781092260,veyru,gpt-5.4,gpt-5.4,closed,TRUE,800,FALSE,15,11,0.7333333333,5.710900762,2.761416249,4.178992474,0.8515484768,103.5795455,baseline|budget=800|gpt-5.4|single_team
veyru/1781094796,veyru,gpt-5.4,gpt-5.4,closed,TRUE,800,FALSE,15,15,1,5.629485509,2.701344288,3.842419362,0.9022138977,93.88095238,baseline|budget=800|gpt-5.4|single_team
veyru/1780584215,veyru,gpt-5.4,gpt-5.4,closed,TRUE,2000,FALSE,15,13,0.8666666667,6,2.77690404,4.146877766,0.8565665086,104.2,baseline|budget=2000
veyru/1780584896,veyru,gpt-5.4,gpt-5.4,closed,TRUE,2000,FALSE,15,15,1,6,2.745399797,4.15130466,0.8547643374,102,baseline|budget=2000
veyru/1780584913,veyru,gpt-5.4,gpt-5.4,closed,TRUE,2000,FALSE,15,8,0.5333333333,5,2.709298977,4.048353121,0.8541014872,110.3965517,baseline|budget=2000
veyru/1780584926,veyru,gpt-5.4,gpt-5.4,closed,TRUE,2000,FALSE,15,13,0.8666666667,5,3.148270393,3.558553291,0.9824295749,90.69135802,baseline|budget=2000
veyru/1780592119,veyru,gpt-5.4,gpt-5.4,closed,TRUE,2000,TRUE,15,13,0.8666666667,5,2.571559301,4.196314975,0.8026349483,119.0897436,baseline|random_seed|budget=2000|postmortem=true
veyru/1780595446,veyru,gpt-5.4,gpt-5.4,closed,TRUE,2000,TRUE,15,13,0.8666666667,6,2.750696917,4.190384978,0.8195946461,119.2894737,baseline|random_seed|budget=2000|postmortem=true
veyru/1781083384,veyru,gpt-5.4,gpt-5.4,closed,TRUE,2000,TRUE,15,15,1,6,3.463503088,3.616093669,0.9473914706,93.59090909,baseline|random_seed|budget=2000|postmortem=true
veyru/1781083393,veyru,gpt-5.4,gpt-5.4,closed,TRUE,2000,TRUE,15,15,1,5,2.991509356,2.638965752,1.471935472,81.94318182,baseline|random_seed|budget=2000|postmortem=true
veyru/1781083397,veyru,gpt-5.4,gpt-5.4,closed,TRUE,2000,FALSE,15,13,0.8666666667,5,2.506284874,4.163258532,0.7780048416,134.5445545,baseline|budget=2000
veyru/1781084933,veyru,gpt-5.4,gpt-5.4,closed,TRUE,2000,TRUE,15,9,0.6,5.321782791,3.337534737,3.549709433,1.028205265,86.8984375,baseline|random_seed|budget=2000|postmortem=true
veyru/1781089666,veyru,gpt-5.4,gpt-5.4,closed,TRUE,2000,TRUE,15,15,1,5.526135475,2.525925397,4.200265656,0.783172943,128.0113636,baseline|random_seed|budget=2000|postmortem=true
veyru/1780577731,veyru,claude-sonnet-4-6,meta-llama/Llama-3.3-70B-Instruct,mixed,TRUE,250,FALSE,20,0,0,6.236719657,2.977394677,3.826390839,0.9382408709,51.4159292,oss_frontier|rounds=20|budget=250|postmortem=True|engineer=llama|field_observer=sonnet|single_team
veyru/1781035867,veyru,claude-sonnet-4-6,meta-llama/Llama-3.3-70B-Instruct,mixed,TRUE,250,FALSE,20,1,0.05,5.513391731,3.009900477,3.653780253,0.9989634867,71.675,oss_frontier|rounds=20|budget=250|postmortem=True|engineer=llama|field_observer=sonnet|single_team
veyru/1781035874,veyru,claude-sonnet-4-6,meta-llama/Llama-3.3-70B-Instruct,mixed,TRUE,250,FALSE,20,1,0.05,7,3.26871069,3.395871836,1.154391123,29.03296703,oss_frontier|rounds=20|budget=250|postmortem=True|engineer=llama|field_observer=sonnet|single_team
veyru/1781035882,veyru,claude-sonnet-4-6,meta-llama/Llama-3.3-70B-Instruct,mixed,TRUE,250,FALSE,20,1,0.05,6,3.893931728,3.40162052,1.185477768,43.57777778,oss_frontier|rounds=20|budget=250|postmortem=True|engineer=llama|field_observer=sonnet|single_team
veyru/1781035889,veyru,claude-sonnet-4-6,meta-llama/Llama-3.3-70B-Instruct,mixed,TRUE,250,FALSE,20,1,0.05,6,3.078730682,3.611902664,1.126319432,45.11864407,oss_frontier|rounds=20|budget=250|postmortem=True|engineer=llama|field_observer=sonnet|single_team
veyru/1781035896,veyru,claude-sonnet-4-6,meta-llama/Llama-3.3-70B-Instruct,mixed,TRUE,250,FALSE,20,1,0.05,6,2.89794182,3.863885853,0.9796126895,50.59633028,oss_frontier|rounds=20|budget=250|postmortem=True|engineer=llama|field_observer=sonnet|single_team
veyru/1781035903,veyru,claude-sonnet-4-6,meta-llama/Llama-3.3-70B-Instruct,mixed,TRUE,250,FALSE,20,0,0,5.94422734,2.778771014,4.015329429,0.9384070393,73.98837209,oss_frontier|rounds=20|budget=250|postmortem=True|engineer=llama|field_observer=sonnet|single_team
veyru/1781037375,veyru,claude-sonnet-4-6,meta-llama/Llama-3.3-70B-Instruct,mixed,TRUE,250,FALSE,20,0,0,6,2.998042071,3.508283949,1.07210949,29.01630435,oss_frontier|rounds=20|budget=250|postmortem=True|engineer=llama|field_observer=sonnet|single_team
veyru/1781087154,veyru,claude-sonnet-4-6,meta-llama/Llama-3.3-70B-Instruct,mixed,TRUE,250,FALSE,20,1,0.05,6,3.655116818,3.189225729,1.299709485,24.36315789,oss_frontier|rounds=20|budget=250|postmortem=True|engineer=llama|field_observer=sonnet|single_team
veyru/1781094802,veyru,claude-sonnet-4-6,meta-llama/Llama-3.3-70B-Instruct,mixed,TRUE,250,FALSE,20,1,0.05,6.045099748,3.899853925,3.194704832,1.396042954,26.90163934,oss_frontier|rounds=20|budget=250|postmortem=True|engineer=llama|field_observer=sonnet|single_team
veyru/1781085981,veyru,claude-sonnet-4-6,meta-llama/Llama-3.3-70B-Instruct,mixed,TRUE,800,FALSE,20,5,0.25,6,2.919031868,4.092925874,0.8974912156,81.67032967,oss_frontier|rounds=20|budget=800|postmortem=True|engineer=llama|field_observer=sonnet|single_team
veyru/1781108008,veyru,claude-sonnet-4-6,meta-llama/Llama-3.3-70B-Instruct,mixed,TRUE,800,FALSE,20,4,0.2,5,3.196574708,3.577020157,1.016894763,68.92670157,oss_frontier|rounds=20|budget=800|postmortem=True|engineer=llama|field_observer=sonnet|single_team
veyru/1781112716,veyru,claude-sonnet-4-6,meta-llama/Llama-3.3-70B-Instruct,mixed,TRUE,800,FALSE,20,3,0.15,6,3.385026138,3.56901159,1.111734621,43.54681648,oss_frontier|rounds=20|budget=800|postmortem=True|engineer=llama|field_observer=sonnet|single_team
veyru/1781089965,veyru,gpt-5.4,meta-llama/Llama-3.3-70B-Instruct,mixed,FALSE,250,FALSE,20,0,0,6,3.003323036,3.980803557,0.9452591033,76.11538462,oss_frontier|rounds=20|budget=250|postmortem=False|engineer=llama|field_observer=gpt|single_team
veyru/1781096622,veyru,gpt-5.4,meta-llama/Llama-3.3-70B-Instruct,mixed,FALSE,250,FALSE,20,0,0,5,2.957686846,3.743185156,1.006940364,74.11363636,oss_frontier|rounds=20|budget=250|postmortem=False|engineer=llama|field_observer=gpt|single_team
veyru/1781111853,veyru,gpt-5.4,meta-llama/Llama-3.3-70B-Instruct,mixed,FALSE,250,FALSE,20,0,0,6,3.226088162,3.181021766,1.292197999,68.02061856,oss_frontier|rounds=20|budget=250|postmortem=False|engineer=llama|field_observer=gpt|single_team
veyru/1781108994,veyru,gpt-5.4,meta-llama/Llama-3.3-70B-Instruct,mixed,FALSE,800,FALSE,20,5,0.25,6,2.722835153,4.066245165,0.9029122276,95.2919708,oss_frontier|rounds=20|budget=800|postmortem=False|engineer=llama|field_observer=gpt|single_team
veyru/1781109925,veyru,gpt-5.4,meta-llama/Llama-3.3-70B-Instruct,mixed,FALSE,800,FALSE,20,4,0.2,6,2.751125073,4.013470365,0.9196882226,96.35036496,oss_frontier|rounds=20|budget=800|postmortem=False|engineer=llama|field_observer=gpt|single_team
veyru/1781112640,veyru,gpt-5.4,meta-llama/Llama-3.3-70B-Instruct,mixed,FALSE,800,FALSE,20,6,0.3,5,2.588028408,3.991993462,0.8988324789,95.10588235,oss_frontier|rounds=20|budget=800|postmortem=False|engineer=llama|field_observer=gpt|single_team
veyru/1781044603,veyru,gpt-5.4,meta-llama/Llama-3.3-70B-Instruct,mixed,TRUE,250,FALSE,20,0,0,5,2.959844004,3.96910215,0.9136093258,82.70512821,oss_frontier|rounds=20|budget=250|postmortem=True|engineer=llama|field_observer=gpt|single_team
veyru/1781045873,veyru,gpt-5.4,meta-llama/Llama-3.3-70B-Instruct,mixed,TRUE,250,FALSE,20,1,0.05,6,3.301698908,3.180035892,1.159109294,68.61797753,oss_frontier|rounds=20|budget=250|postmortem=True|engineer=llama|field_observer=gpt|single_team
veyru/1781046061,veyru,gpt-5.4,meta-llama/Llama-3.3-70B-Instruct,mixed,TRUE,250,FALSE,20,0,0,6,3.192843375,2.984661114,1.300544521,39.03149606,oss_frontier|rounds=20|budget=250|postmortem=True|engineer=llama|field_observer=gpt|single_team
veyru/1781047291,veyru,gpt-5.4,meta-llama/Llama-3.3-70B-Instruct,mixed,TRUE,250,FALSE,20,0,0,6,3.108533159,3.457395805,1.185395008,64.13483146,oss_frontier|rounds=20|budget=250|postmortem=True|engineer=llama|field_observer=gpt|single_team
veyru/1781047358,veyru,gpt-5.4,meta-llama/Llama-3.3-70B-Instruct,mixed,TRUE,250,FALSE,20,1,0.05,6.31247641,4.604674006,2.403521425,1.700728812,20.68333333,oss_frontier|rounds=20|budget=250|postmortem=True|engineer=llama|field_observer=gpt|single_team
veyru/1781048007,veyru,gpt-5.4,meta-llama/Llama-3.3-70B-Instruct,mixed,TRUE,250,FALSE,20,1,0.05,5,3.035316876,3.041850079,1.271083801,60.2,oss_frontier|rounds=20|budget=250|postmortem=True|engineer=llama|field_observer=gpt|single_team
veyru/1781048376,veyru,gpt-5.4,meta-llama/Llama-3.3-70B-Instruct,mixed,TRUE,250,FALSE,20,0,0,5.853834753,2.699150779,4.084153849,0.8987394109,92.5,oss_frontier|rounds=20|budget=250|postmortem=True|engineer=llama|field_observer=gpt|single_team
veyru/1781048564,veyru,gpt-5.4,meta-llama/Llama-3.3-70B-Instruct,mixed,TRUE,250,FALSE,20,0,0,6.355309801,2.977481685,3.67114168,1.110687781,51.78640777,oss_frontier|rounds=20|budget=250|postmortem=True|engineer=llama|field_observer=gpt|single_team
veyru/1781049352,veyru,gpt-5.4,meta-llama/Llama-3.3-70B-Instruct,mixed,TRUE,250,FALSE,20,0,0,6,2.7220678,3.791632416,0.9661991339,81,oss_frontier|rounds=20|budget=250|postmortem=True|engineer=llama|field_observer=gpt|single_team
veyru/1781049761,veyru,gpt-5.4,meta-llama/Llama-3.3-70B-Instruct,mixed,TRUE,250,FALSE,20,0,0,5,3.440765625,3.174152058,1.307985911,70.58426966,oss_frontier|rounds=20|budget=250|postmortem=True|engineer=llama|field_observer=gpt|single_team
veyru/1780575801,veyru,meta-llama/Llama-3.3-70B-Instruct,claude-sonnet-4-6,mixed,TRUE,250,FALSE,20,1,0.05,7.196438566,3.540908131,2.171791835,1.873921472,31.13461538,oss_frontier|rounds=20|budget=250|postmortem=True|engineer=sonnet|field_observer=llama|single_team
veyru/1780578290,veyru,meta-llama/Llama-3.3-70B-Instruct,claude-sonnet-4-6,mixed,TRUE,250,FALSE,20,1,0.05,5.910011833,2.642290123,3.363930606,1.00109473,77.36842105,oss_frontier|rounds=20|budget=250|postmortem=True|engineer=sonnet|field_observer=llama|single_team
veyru/1780579701,veyru,meta-llama/Llama-3.3-70B-Instruct,claude-sonnet-4-6,mixed,TRUE,250,FALSE,20,1,0.05,7,3.249690831,2.598471109,1.589712549,39.38461538,oss_frontier|rounds=20|budget=250|postmortem=True|engineer=sonnet|field_observer=llama|single_team
veyru/1781037402,veyru,meta-llama/Llama-3.3-70B-Instruct,claude-sonnet-4-6,mixed,TRUE,250,FALSE,20,2,0.1,5,2.742720653,2.971391808,1.234222194,60.27272727,oss_frontier|rounds=20|budget=250|postmortem=True|engineer=sonnet|field_observer=llama|single_team
veyru/1781037651,veyru,meta-llama/Llama-3.3-70B-Instruct,claude-sonnet-4-6,mixed,TRUE,250,FALSE,20,1,0.05,6.81172624,2.380107474,3.430084537,0.9876275309,73.75,oss_frontier|rounds=20|budget=250|postmortem=True|engineer=sonnet|field_observer=llama|single_team
veyru/1781037678,veyru,meta-llama/Llama-3.3-70B-Instruct,claude-sonnet-4-6,mixed,TRUE,250,FALSE,20,3,0.15,8,2.852492676,3.255157566,1.171522593,40.19327731,oss_frontier|rounds=20|budget=250|postmortem=True|engineer=sonnet|field_observer=llama|single_team
veyru/1781038067,veyru,meta-llama/Llama-3.3-70B-Instruct,claude-sonnet-4-6,mixed,TRUE,250,FALSE,20,1,0.05,6,2.892129389,3.967229104,0.9627052026,54.6,oss_frontier|rounds=20|budget=250|postmortem=True|engineer=sonnet|field_observer=llama|single_team
veyru/1781038836,veyru,meta-llama/Llama-3.3-70B-Instruct,claude-sonnet-4-6,mixed,TRUE,250,FALSE,20,4,0.2,7,3.142554149,2.930146278,1.328137471,30.18791946,oss_frontier|rounds=20|budget=250|postmortem=True|engineer=sonnet|field_observer=llama|single_team
veyru/1781039184,veyru,meta-llama/Llama-3.3-70B-Instruct,claude-sonnet-4-6,mixed,TRUE,250,FALSE,20,1,0.05,5,3.314616478,1.963156009,1.912242372,62.79661017,oss_frontier|rounds=20|budget=250|postmortem=True|engineer=sonnet|field_observer=llama|single_team
veyru/1781039272,veyru,meta-llama/Llama-3.3-70B-Instruct,claude-sonnet-4-6,mixed,TRUE,250,FALSE,20,0,0,7,3.15307987,3.399907426,1.1712657,33.032,oss_frontier|rounds=20|budget=250|postmortem=True|engineer=sonnet|field_observer=llama|single_team
veyru/1780572074,veyru,meta-llama/Llama-3.3-70B-Instruct,claude-sonnet-4-6,mixed,TRUE,800,FALSE,20,12,0.6,6,2.423786805,3.281566015,1.014584199,87.81060606,oss_frontier|rounds=20|budget=800|postmortem=True|engineer=sonnet|field_observer=llama|single_team
veyru/1781086510,veyru,meta-llama/Llama-3.3-70B-Instruct,claude-sonnet-4-6,mixed,TRUE,800,FALSE,20,4,0.2,7.045744856,2.720868351,2.973258692,1.205055809,54.35416667,oss_frontier|rounds=20|budget=800|postmortem=True|engineer=sonnet|field_observer=llama|single_team
veyru/1781088668,veyru,meta-llama/Llama-3.3-70B-Instruct,claude-sonnet-4-6,mixed,TRUE,800,FALSE,20,18,0.9,6,2.737579296,4.068344947,0.898318529,77.528,oss_frontier|rounds=20|budget=800|postmortem=True|engineer=sonnet|field_observer=llama|single_team
veyru/1781084611,veyru,meta-llama/Llama-3.3-70B-Instruct,gpt-5.4,mixed,FALSE,250,FALSE,20,0,0,6,3.495834827,3.421918033,1.186695466,59.53398058,oss_frontier|rounds=20|budget=250|postmortem=False|engineer=gpt|field_observer=llama|single_team
veyru/1781088937,veyru,meta-llama/Llama-3.3-70B-Instruct,gpt-5.4,mixed,FALSE,250,FALSE,20,0,0,5.603141324,2.791639735,3.920515262,0.9855964733,96.49275362,oss_frontier|rounds=20|budget=250|postmortem=False|engineer=gpt|field_observer=llama|single_team
veyru/1781092173,veyru,meta-llama/Llama-3.3-70B-Instruct,gpt-5.4,mixed,FALSE,250,FALSE,20,1,0.05,5.551089344,3.065382151,3.908489353,0.9774434259,71.21978022,oss_frontier|rounds=20|budget=250|postmortem=False|engineer=gpt|field_observer=llama|single_team
veyru/1780574311,veyru,meta-llama/Llama-3.3-70B-Instruct,gpt-5.4,mixed,FALSE,800,FALSE,20,5,0.25,4.655214464,2.341309376,4.137440567,0.7372569488,155.9784946,oss_frontier|rounds=20|budget=800|postmortem=False|engineer=gpt|field_observer=llama|single_team
