run_id,root,history,phase,round_number,message_agent,t,has_question,target_scope,target_slot,compositional,transparent
veyru/1781725644,veyru/1780600649,5.0,replace_learned,22,field_observer,p7?,True,part,template,False,False
veyru/1781725644,veyru/1780600649,5.0,replace_learned,23,field_observer,p14?,True,part,template,False,False
veyru/1781725644,veyru/1780600649,5.0,replace_learned,24,field_observer,fan?,False,none,none,,
veyru/1781725644,veyru/1780600649,5.0,replace_learned,24,field_observer,?,False,none,none,,
veyru/1781725644,veyru/1780600649,5.0,replace_learned,25,field_observer,m?,True,part,intensity,False,True
veyru/1781725644,veyru/1780600649,5.0,replace_learned,25,field_observer,p9?,True,part,template,False,False
veyru/1781725644,veyru/1780600649,5.0,replace_learned,25,field_observer,2e?,False,none,none,,
veyru/1781725644,veyru/1780600649,5.0,replace_learned,25,field_observer,?,False,none,none,,
veyru/1781725646,veyru/1780600649,5.0,replace_learned,16,field_observer,p11?,True,part,template,False,False
veyru/1781725646,veyru/1780600649,5.0,replace_learned,18,field_observer,p14?,True,part,template,False,False
veyru/1781725646,veyru/1780600649,5.0,replace_learned,22,field_observer,p7?,True,part,template,False,False
veyru/1781725646,veyru/1780600649,5.0,replace_learned,25,field_observer,p9?,True,part,template,False,False
veyru/1781725703,veyru/1780600649,5.0,replace_learned,16,field_observer,p11?,True,part,template,False,False
veyru/1781725703,veyru/1780600649,5.0,replace_learned,16,field_observer,stone move/touch?,False,none,none,,
veyru/1781725703,veyru/1780600649,5.0,replace_learned,18,field_observer,p14?,True,part,template,False,False
veyru/1781725703,veyru/1780600649,5.0,replace_learned,25,field_observer,p9?,True,part,template,False,False
veyru/1781733386,veyru/1780600649,1.0,replace_learned,15,field_observer,p1?,True,part,template,False,False
veyru/1781733386,veyru/1780600649,1.0,replace_learned,15,field_observer,12ea?,False,none,none,,
veyru/1781733386,veyru/1780600649,1.0,replace_learned,15,field_observer,p7?,True,part,template,False,False
veyru/1781733386,veyru/1780600649,1.0,replace_learned,15,stabilization_engineer,code?,False,none,none,,
veyru/1781733386,veyru/1780600649,1.0,replace_learned,15,stabilization_engineer,3w?,False,none,none,,
veyru/1781733386,veyru/1780600649,1.0,replace_learned,16,field_observer,p11?,True,part,template,False,False
veyru/1781733386,veyru/1780600649,1.0,replace_learned,16,field_observer,K?,True,part,face,False,True
veyru/1781733386,veyru/1780600649,1.0,replace_learned,16,field_observer,p10?,True,part,template,False,False
veyru/1781733386,veyru/1780600649,1.0,replace_learned,18,field_observer,p2?,True,part,template,False,False
veyru/1781733386,veyru/1780600649,1.0,replace_learned,18,stabilization_engineer,obs?,False,none,none,,
veyru/1781733386,veyru/1780600649,1.0,replace_learned,18,field_observer,p5?,True,part,template,False,False
veyru/1781733386,veyru/1780600649,1.0,replace_learned,19,field_observer,p6?,True,part,template,False,False
veyru/1781733386,veyru/1780600649,1.0,replace_learned,19,field_observer,p1?,True,part,template,False,False
veyru/1781733386,veyru/1780600649,1.0,replace_learned,21,field_observer,p8?,True,part,template,False,False
veyru/1781733414,veyru/1780600649,1.0,replace_learned,15,field_observer,p1?,True,part,template,False,False
veyru/1781733414,veyru/1780600649,1.0,replace_learned,15,field_observer,p6?,True,part,template,False,False
veyru/1781733414,veyru/1780600649,1.0,replace_learned,15,field_observer,p8?,True,part,template,False,False
veyru/1781733414,veyru/1780600649,1.0,replace_learned,16,field_observer,p11?,True,part,template,False,False
veyru/1781733414,veyru/1780600649,1.0,replace_learned,16,field_observer,K?,True,part,face,False,True
veyru/1781733414,veyru/1780600649,1.0,replace_learned,16,field_observer,p10?,True,part,template,False,False
veyru/1781733414,veyru/1780600649,1.0,replace_learned,17,field_observer,p3?,True,part,template,False,False
veyru/1781733414,veyru/1780600649,1.0,replace_learned,18,field_observer,p5?,True,part,template,False,False
veyru/1781733414,veyru/1780600649,1.0,replace_learned,18,stabilization_engineer,code?,False,none,none,,
veyru/1781733414,veyru/1780600649,1.0,replace_learned,21,field_observer,T?,True,part,face,False,True
veyru/1781733414,veyru/1780600649,1.0,replace_learned,21,field_observer,4/12?,False,none,none,,
veyru/1781733414,veyru/1780600649,1.0,replace_learned,21,stabilization_engineer,code?,False,none,none,,
veyru/1781733414,veyru/1780600649,1.0,replace_learned,22,field_observer,p7?,True,part,template,False,False
veyru/1781733414,veyru/1780600649,1.0,replace_learned,23,field_observer,p14?,True,part,template,False,False
veyru/1781733414,veyru/1780600649,1.0,replace_learned,23,stabilization_engineer,code?,False,none,none,,
veyru/1781733414,veyru/1780600649,1.0,replace_learned,25,field_observer,p9?,True,part,template,False,False
veyru/1781733436,veyru/1780600649,1.0,replace_learned,15,field_observer,p1?,True,part,template,False,False
veyru/1781733436,veyru/1780600649,1.0,replace_learned,15,stabilization_engineer,loc+code?,False,none,none,,
veyru/1781733436,veyru/1780600649,1.0,replace_learned,15,stabilization_engineer,code?,False,none,none,,
veyru/1781733436,veyru/1780600649,1.0,replace_learned,16,field_observer,p11?,True,part,template,False,False
veyru/1781733436,veyru/1780600649,1.0,replace_learned,16,field_observer,p10?,True,part,template,False,False
veyru/1781738718,veyru/1780600649,0.0,replace_learned,15,field_observer,p1?,True,part,template,False,False
veyru/1781738718,veyru/1780600649,0.0,replace_learned,22,field_observer,how?,False,none,none,,
veyru/1781738722,veyru/1780600649,0.0,replace_learned,15,field_observer,Need plain tool/action.,True,whole,whole_procedure,True,False
veyru/1781738722,veyru/1780600649,0.0,replace_learned,16,field_observer,Ineffective. Next?,False,none,none,,
veyru/1781738722,veyru/1780600649,0.0,replace_learned,19,field_observer,Ineffective. Next?,False,none,none,,
veyru/1781738722,veyru/1780600649,0.0,replace_learned,22,stabilization_engineer,Now symptoms?,False,none,none,,
veyru/1781738775,veyru/1780600649,0.0,replace_learned,15,field_observer,Need p1 plain.,True,part,template,False,False
veyru/1781738775,veyru/1780600649,0.0,replace_learned,15,stabilization_engineer,Now loc+code.,False,none,none,,
veyru/1781738775,veyru/1780600649,0.0,replace_learned,16,field_observer,Need plain.,True,whole,whole_procedure,True,False
veyru/1781738775,veyru/1780600649,0.0,replace_learned,17,field_observer,Need plain.,True,whole,whole_procedure,True,False
veyru/1781738775,veyru/1780600649,0.0,replace_learned,18,field_observer,Plain.,True,whole,whole_procedure,True,False
veyru/1781738775,veyru/1780600649,0.0,replace_learned,19,field_observer,Plain.,True,whole,whole_procedure,True,False
veyru/1781738775,veyru/1780600649,0.0,replace_learned,19,stabilization_engineer,Same?,False,none,none,,
veyru/1781738775,veyru/1780600649,0.0,replace_learned,19,stabilization_engineer,Repeat once.,False,none,none,,
veyru/1781738775,veyru/1780600649,0.0,replace_learned,19,field_observer,Repeated once: no effect.,False,none,none,,
veyru/1781738775,veyru/1780600649,0.0,replace_learned,20,field_observer,Plain.,True,whole,whole_procedure,True,False
veyru/1781738775,veyru/1780600649,0.0,replace_learned,21,field_observer,Plain.,True,whole,whole_procedure,True,False
veyru/1781738775,veyru/1780600649,0.0,replace_learned,22,field_observer,Plain.,True,whole,whole_procedure,True,False
veyru/1781738775,veyru/1780600649,0.0,replace_learned,22,field_observer,10 each?,False,none,none,,
veyru/1781738775,veyru/1780600649,0.0,replace_learned,23,field_observer,Plain.,True,whole,whole_procedure,True,False
veyru/1781738775,veyru/1780600649,0.0,replace_learned,23,field_observer,Plain.,True,whole,whole_procedure,True,False
veyru/1781738775,veyru/1780600649,0.0,replace_learned,25,field_observer,Plain.,True,whole,whole_procedure,True,False
veyru/1781738775,veyru/1780600649,0.0,replace_learned,25,stabilization_engineer,Same?,False,none,none,,
veyru/1781715294,veyru/1780611949,10.0,replace_learned,16,field_observer,K?,True,part,template,False,False
veyru/1781715294,veyru/1780611949,10.0,replace_learned,18,field_observer,N?,True,part,template,False,False
veyru/1781715294,veyru/1780611949,10.0,replace_learned,22,field_observer,G?,True,part,template,False,False
veyru/1781715297,veyru/1780611949,10.0,replace_learned,15,stabilization_engineer,motif?,False,none,none,,
veyru/1781715297,veyru/1780611949,10.0,replace_learned,16,field_observer,K?,True,part,template,False,False
veyru/1781715297,veyru/1780611949,10.0,replace_learned,16,field_observer,K no effect; Bk?,True,part,face,False,True
veyru/1781715297,veyru/1780611949,10.0,replace_learned,16,stabilization_engineer,key?,False,none,none,,
veyru/1781715297,veyru/1780611949,10.0,replace_learned,18,field_observer,N?,True,part,template,False,False
veyru/1781715297,veyru/1780611949,10.0,replace_learned,18,field_observer,G?,True,part,template,False,False
veyru/1781715297,veyru/1780611949,10.0,replace_learned,18,field_observer,G no effect; each?,False,none,none,,
veyru/1781715297,veyru/1780611949,10.0,replace_learned,19,field_observer,exact G?,True,part,template,False,False
veyru/1781715297,veyru/1780611949,10.0,replace_learned,19,stabilization_engineer,key?,False,none,none,,
veyru/1781715297,veyru/1780611949,10.0,replace_learned,22,field_observer,G exact?,True,part,template,False,False
veyru/1781715297,veyru/1780611949,10.0,replace_learned,22,field_observer,sweep?,False,none,none,,
veyru/1781715297,veyru/1780611949,10.0,replace_learned,22,field_observer,simul?,False,none,none,,
veyru/1781715297,veyru/1780611949,10.0,replace_learned,23,field_observer,tone both?,False,none,none,,
veyru/1781715297,veyru/1780611949,10.0,replace_learned,23,field_observer,Tp?,True,part,face,False,True
veyru/1781715297,veyru/1780611949,10.0,replace_learned,25,field_observer,I?,True,part,template,False,False
veyru/1781717852,veyru/1780611949,10.0,replace_learned,15,stabilization_engineer,motif?,False,none,none,,
veyru/1781717852,veyru/1780611949,10.0,replace_learned,16,field_observer,K?,True,part,template,False,False
veyru/1781717852,veyru/1780611949,10.0,replace_learned,16,stabilization_engineer,new?,False,none,none,,
veyru/1781717852,veyru/1780611949,10.0,replace_learned,17,stabilization_engineer,motif?,False,none,none,,
veyru/1781717852,veyru/1780611949,10.0,replace_learned,18,field_observer,N?,True,part,template,False,False
veyru/1781717852,veyru/1780611949,10.0,replace_learned,18,field_observer,G?,True,part,template,False,False
veyru/1781717852,veyru/1780611949,10.0,replace_learned,25,field_observer,I?,True,part,template,False,False
veyru/1781725720,veyru/1780611949,5.0,replace_learned,16,field_observer,K?,True,part,template,False,False
veyru/1781725720,veyru/1780611949,5.0,replace_learned,16,field_observer,D?,True,part,template,False,False
veyru/1781725720,veyru/1780611949,5.0,replace_learned,18,field_observer,N?,True,part,template,False,False
veyru/1781725720,veyru/1780611949,5.0,replace_learned,22,field_observer,G?,True,part,template,False,False
veyru/1781725720,veyru/1780611949,5.0,replace_learned,25,field_observer,I?,True,part,template,False,False
veyru/1781725720,veyru/1780611949,5.0,replace_learned,25,stabilization_engineer,symptom?,False,none,none,,
veyru/1781725989,veyru/1780611949,5.0,replace_learned,15,stabilization_engineer,motif?,False,none,none,,
veyru/1781725989,veyru/1780611949,5.0,replace_learned,16,field_observer,K?,True,part,template,False,False
veyru/1781725989,veyru/1780611949,5.0,replace_learned,16,stabilization_engineer,motif?,False,none,none,,
veyru/1781725989,veyru/1780611949,5.0,replace_learned,18,field_observer,N?,True,part,template,False,False
veyru/1781725989,veyru/1780611949,5.0,replace_learned,18,stabilization_engineer,motif?,False,none,none,,
veyru/1781725989,veyru/1780611949,5.0,replace_learned,22,field_observer,G?,True,part,template,False,False
veyru/1781725989,veyru/1780611949,5.0,replace_learned,23,field_observer,N?,True,part,template,False,False
veyru/1781725989,veyru/1780611949,5.0,replace_learned,25,field_observer,I?,True,part,template,False,False
veyru/1781725989,veyru/1780611949,5.0,replace_learned,25,stabilization_engineer,motif?,False,none,none,,
veyru/1781726113,veyru/1780611949,5.0,replace_learned,16,field_observer,K?,True,part,template,False,False
veyru/1781726113,veyru/1780611949,5.0,replace_learned,18,field_observer,N?,True,part,template,False,False
veyru/1781726113,veyru/1780611949,5.0,replace_learned,18,field_observer,G?,True,part,template,False,False
veyru/1781726113,veyru/1780611949,5.0,replace_learned,22,field_observer,G?,True,part,template,False,False
veyru/1781726113,veyru/1780611949,5.0,replace_learned,22,field_observer,seq?,False,none,none,,
veyru/1781726113,veyru/1780611949,5.0,replace_learned,23,field_observer,exact?,False,none,none,,
veyru/1781726113,veyru/1780611949,5.0,replace_learned,25,field_observer,I?,True,part,template,False,False
veyru/1781726113,veyru/1780611949,5.0,replace_learned,25,stabilization_engineer,symptom?,False,none,none,,
veyru/1781733508,veyru/1780611949,1.0,replace_learned,15,field_observer,A?,True,part,template,False,False
veyru/1781733508,veyru/1780611949,1.0,replace_learned,15,field_observer,F?,True,part,template,False,False
veyru/1781733508,veyru/1780611949,1.0,replace_learned,18,field_observer,N?,True,part,template,False,False
veyru/1781733508,veyru/1780611949,1.0,replace_learned,19,stabilization_engineer,symptom?,False,none,none,,
veyru/1781733508,veyru/1780611949,1.0,replace_learned,22,stabilization_engineer,same/new?,False,none,none,,
veyru/1781733508,veyru/1780611949,1.0,replace_learned,23,stabilization_engineer,symptom?,False,none,none,,
veyru/1781733508,veyru/1780611949,1.0,replace_learned,24,stabilization_engineer,symptom?,False,none,none,,
veyru/1781733508,veyru/1780611949,1.0,replace_learned,25,stabilization_engineer,symptom?,False,none,none,,
veyru/1781733539,veyru/1780611949,1.0,replace_learned,17,stabilization_engineer,sym?,False,none,none,,
veyru/1781733539,veyru/1780611949,1.0,replace_learned,18,stabilization_engineer,all 6?,False,none,none,,
veyru/1781733539,veyru/1780611949,1.0,replace_learned,18,stabilization_engineer,sym?,False,none,none,,
veyru/1781733539,veyru/1780611949,1.0,replace_learned,20,field_observer,H?,True,part,template,False,False
veyru/1781733539,veyru/1780611949,1.0,replace_learned,21,stabilization_engineer,sym?,False,none,none,,
veyru/1781733539,veyru/1780611949,1.0,replace_learned,22,field_observer,G?,True,part,template,False,False
veyru/1781733539,veyru/1780611949,1.0,replace_learned,22,stabilization_engineer,sym?,False,none,none,,
veyru/1781733539,veyru/1780611949,1.0,replace_learned,22,field_observer,?,False,none,none,,
veyru/1781733539,veyru/1780611949,1.0,replace_learned,22,stabilization_engineer,new sym?,False,none,none,,
veyru/1781733539,veyru/1780611949,1.0,replace_learned,23,field_observer,N?,True,part,template,False,False
veyru/1781733539,veyru/1780611949,1.0,replace_learned,24,stabilization_engineer,sym?,False,none,none,,
veyru/1781733539,veyru/1780611949,1.0,replace_learned,24,stabilization_engineer,new sym?,False,none,none,,
veyru/1781733539,veyru/1780611949,1.0,replace_learned,25,field_observer,J?,True,part,template,False,False
veyru/1781733539,veyru/1780611949,1.0,replace_learned,25,stabilization_engineer,then repeat on each opposite face-pair.,False,none,none,,
veyru/1781733539,veyru/1780611949,1.0,replace_learned,25,stabilization_engineer,sym?,False,none,none,,
veyru/1781733539,veyru/1780611949,1.0,replace_learned,25,stabilization_engineer,new sym?,False,none,none,,
veyru/1781733922,veyru/1780611949,1.0,replace_learned,15,stabilization_engineer,same/new?,False,none,none,,
veyru/1781733922,veyru/1780611949,1.0,replace_learned,16,field_observer,K?,True,part,template,False,False
veyru/1781733922,veyru/1780611949,1.0,replace_learned,16,field_observer,E?,True,part,template,False,False
veyru/1781733922,veyru/1780611949,1.0,replace_learned,17,field_observer,C?,True,part,template,False,False
veyru/1781733922,veyru/1780611949,1.0,replace_learned,18,field_observer,N?,True,part,template,False,False
veyru/1781733922,veyru/1780611949,1.0,replace_learned,20,field_observer,H?,True,part,template,False,False
veyru/1781733922,veyru/1780611949,1.0,replace_learned,22,field_observer,G?,True,part,template,False,False
veyru/1781733922,veyru/1780611949,1.0,replace_learned,22,stabilization_engineer,same/new?,False,none,none,,
veyru/1781733922,veyru/1780611949,1.0,replace_learned,25,field_observer,I?,True,part,template,False,False
veyru/1781738800,veyru/1780611949,0.0,replace_learned,15,field_observer,Lf g12 failed. Exact action?,True,whole,whole_procedure,True,False
veyru/1781738812,veyru/1780611949,0.0,replace_learned,15,field_observer,Need plain tool/action.,True,whole,whole_procedure,True,False
veyru/1781738812,veyru/1780611949,0.0,replace_learned,17,field_observer,No effect. Next step?,False,none,none,,
veyru/1781738812,veyru/1780611949,0.0,replace_learned,22,field_observer,G=?,True,part,template,False,False
veyru/1781738812,veyru/1780611949,0.0,replace_learned,22,field_observer,No effect. Full?,True,whole,whole_procedure,True,False
veyru/1781738812,veyru/1780611949,0.0,replace_learned,23,field_observer,H=?,True,part,template,False,False
veyru/1781738812,veyru/1780611949,0.0,replace_learned,23,field_observer,N=?,True,part,template,False,False
veyru/1781738812,veyru/1780611949,0.0,replace_learned,25,field_observer,J=?,True,part,template,False,False
veyru/1781738997,veyru/1780611949,0.0,replace_learned,15,field_observer,Spell out?,True,whole,whole_procedure,True,False
veyru/1781738997,veyru/1780611949,0.0,replace_learned,16,field_observer,More?,False,none,none,,
veyru/1781738997,veyru/1780611949,0.0,replace_learned,16,field_observer,K=?,True,part,template,False,False
veyru/1781738997,veyru/1780611949,0.0,replace_learned,17,field_observer,J?,True,part,template,False,False
veyru/1781738997,veyru/1780611949,0.0,replace_learned,18,field_observer,wipe/drape?,False,none,none,,
veyru/1781738997,veyru/1780611949,0.0,replace_learned,19,field_observer,stone moves?,False,none,none,,
veyru/1781738997,veyru/1780611949,0.0,replace_learned,19,field_observer,cloth=wipe?,False,none,none,,
veyru/1781738997,veyru/1780611949,0.0,replace_learned,19,field_observer,fan both?,False,none,none,,
veyru/1781738997,veyru/1780611949,0.0,replace_learned,23,field_observer,under?,False,none,none,,
veyru/1781738997,veyru/1780611949,0.0,replace_learned,25,field_observer,fan each?,False,none,none,,
veyru/1781718192,veyru/1780612051,10.0,replace_learned,24,stabilization_engineer,code,False,none,none,,
veyru/1781718192,veyru/1780612051,10.0,replace_learned,24,field_observer,?,False,none,none,,
veyru/1781726348,veyru/1780612051,5.0,replace_learned,15,stabilization_engineer,code,False,none,none,,
veyru/1781726348,veyru/1780612051,5.0,replace_learned,16,stabilization_engineer,code,False,none,none,,
veyru/1781726348,veyru/1780612051,5.0,replace_learned,17,stabilization_engineer,HI/HS?,False,none,none,,
veyru/1781726348,veyru/1780612051,5.0,replace_learned,17,field_observer,P6?,True,part,template,False,False
veyru/1781726348,veyru/1780612051,5.0,replace_learned,17,field_observer,P3?,True,part,template,False,False
veyru/1781726348,veyru/1780612051,5.0,replace_learned,18,field_observer,P5?,True,part,template,False,False
veyru/1781726348,veyru/1780612051,5.0,replace_learned,20,field_observer,P8?,True,part,template,False,False
veyru/1781726348,veyru/1780612051,5.0,replace_learned,22,field_observer,P7?,True,part,template,False,False
veyru/1781726348,veyru/1780612051,5.0,replace_learned,22,field_observer,lamp?,True,part,other,False,True
veyru/1781726348,veyru/1780612051,5.0,replace_learned,22,field_observer,1 lamp?,False,none,none,,
veyru/1781726348,veyru/1780612051,5.0,replace_learned,22,field_observer,P4?,True,part,template,False,False
veyru/1781726348,veyru/1780612051,5.0,replace_learned,22,stabilization_engineer,code,False,none,none,,
veyru/1781726348,veyru/1780612051,5.0,replace_learned,22,stabilization_engineer,code,False,none,none,,
veyru/1781726348,veyru/1780612051,5.0,replace_learned,24,stabilization_engineer,code,False,none,none,,
veyru/1781726421,veyru/1780612051,5.0,replace_learned,16,field_observer,P11?,True,part,template,False,False
veyru/1781726421,veyru/1780612051,5.0,replace_learned,22,field_observer,P7?,True,part,template,False,False
veyru/1781726421,veyru/1780612051,5.0,replace_learned,22,field_observer,P4?,True,part,template,False,False
veyru/1781726421,veyru/1780612051,5.0,replace_learned,25,stabilization_engineer,code?,False,none,none,,
veyru/1781726607,veyru/1780612051,5.0,replace_learned,16,field_observer,P11?,True,part,template,False,False
veyru/1781726607,veyru/1780612051,5.0,replace_learned,17,stabilization_engineer,code,False,none,none,,
veyru/1781726607,veyru/1780612051,5.0,replace_learned,19,field_observer,P7?,True,part,template,False,False
veyru/1781726607,veyru/1780612051,5.0,replace_learned,22,field_observer,P7?,True,part,template,False,False
veyru/1781734214,veyru/1780612051,1.0,replace_learned,16,field_observer,full?,True,whole,whole_procedure,True,False
veyru/1781734214,veyru/1780612051,1.0,replace_learned,16,stabilization_engineer,cue?,False,none,none,,
veyru/1781734214,veyru/1780612051,1.0,replace_learned,16,field_observer,P11 full?,True,whole,whole_procedure,True,False
veyru/1781734214,veyru/1780612051,1.0,replace_learned,18,field_observer,P5 full?,True,whole,whole_procedure,True,False
veyru/1781734214,veyru/1780612051,1.0,replace_learned,20,field_observer,P8 full?,True,whole,whole_procedure,True,False
veyru/1781734214,veyru/1780612051,1.0,replace_learned,22,field_observer,P7 full?,True,whole,whole_procedure,True,False
veyru/1781734232,veyru/1780612051,1.0,replace_learned,18,field_observer,Spell P5.,True,part,template,False,False
veyru/1781734232,veyru/1780612051,1.0,replace_learned,20,field_observer,Spell P8.,True,part,template,False,False
veyru/1781734232,veyru/1780612051,1.0,replace_learned,22,field_observer,Spell P7.,True,part,template,False,False
veyru/1781734315,veyru/1780612051,1.0,replace_learned,16,field_observer,full?,True,whole,whole_procedure,True,False
veyru/1781734315,veyru/1780612051,1.0,replace_learned,18,field_observer,full?,True,whole,whole_procedure,True,False
veyru/1781734315,veyru/1780612051,1.0,replace_learned,18,field_observer,tool?,False,none,none,,
veyru/1781734315,veyru/1780612051,1.0,replace_learned,19,field_observer,tool?,False,none,none,,
veyru/1781734315,veyru/1780612051,1.0,replace_learned,20,field_observer,tool?,False,none,none,,
veyru/1781734315,veyru/1780612051,1.0,replace_learned,20,field_observer,full?,True,whole,whole_procedure,True,False
veyru/1781734315,veyru/1780612051,1.0,replace_learned,22,field_observer,tool?,False,none,none,,
veyru/1781734315,veyru/1780612051,1.0,replace_learned,22,field_observer,full?,True,whole,whole_procedure,True,False
veyru/1781739295,veyru/1780612051,0.0,replace_learned,15,field_observer,Need plain tool/action.,True,whole,whole_procedure,True,False
veyru/1781739295,veyru/1780612051,0.0,replace_learned,17,field_observer,No change. Next code.,False,none,none,,
veyru/1781739295,veyru/1780612051,0.0,replace_learned,17,field_observer,P10 action?,True,part,template,False,False
veyru/1781739295,veyru/1780612051,0.0,replace_learned,17,field_observer,P6?,True,part,template,False,False
veyru/1781739295,veyru/1780612051,0.0,replace_learned,18,field_observer,No change. Code.,False,none,none,,
veyru/1781739295,veyru/1780612051,0.0,replace_learned,18,field_observer,Same code failed.,False,none,none,,
veyru/1781739295,veyru/1780612051,0.0,replace_learned,18,field_observer,P5?,True,part,template,False,False
veyru/1781739295,veyru/1780612051,0.0,replace_learned,19,field_observer,No change. Code.,False,none,none,,
veyru/1781739295,veyru/1780612051,0.0,replace_learned,19,field_observer,P6 map?,True,part,template,False,False
veyru/1781739295,veyru/1780612051,0.0,replace_learned,19,field_observer,P7?,True,part,template,False,False
veyru/1781739295,veyru/1780612051,0.0,replace_learned,20,field_observer,P8?,True,part,template,False,False
veyru/1781739295,veyru/1780612051,0.0,replace_learned,20,field_observer,Same code failed.,False,none,none,,
veyru/1781739295,veyru/1780612051,0.0,replace_learned,20,field_observer,No change. New code.,False,none,none,,
veyru/1781739295,veyru/1780612051,0.0,replace_learned,20,field_observer,P11?,True,part,template,False,False
veyru/1781739295,veyru/1780612051,0.0,replace_learned,21,field_observer,No change. Code.,False,none,none,,
veyru/1781739295,veyru/1780612051,0.0,replace_learned,22,field_observer,Same code failed.,False,none,none,,
veyru/1781739295,veyru/1780612051,0.0,replace_learned,24,field_observer,No change. Code.,False,none,none,,
veyru/1781739295,veyru/1780612051,0.0,replace_learned,24,field_observer,Same code failed.,False,none,none,,
veyru/1781739402,veyru/1780612051,0.0,replace_learned,16,field_observer,Plain?,True,whole,whole_procedure,True,False
veyru/1781739402,veyru/1780612051,0.0,replace_learned,18,field_observer,Plain?,True,whole,whole_procedure,True,False
veyru/1781739402,veyru/1780612051,0.0,replace_learned,19,field_observer,Plain?,True,whole,whole_procedure,True,False
veyru/1781739402,veyru/1780612051,0.0,replace_learned,22,field_observer,1 lamp?,False,none,none,,
veyru/1781739402,veyru/1780612051,0.0,replace_learned,25,field_observer,Pairs?,False,none,none,,
veyru/1781739416,veyru/1780612051,0.0,replace_learned,16,field_observer,Still unstable; new symptoms.,False,none,none,,
veyru/1781739416,veyru/1780612051,0.0,replace_learned,16,field_observer,Need plain action.,True,whole,whole_procedure,True,False
veyru/1781739416,veyru/1780612051,0.0,replace_learned,18,field_observer,Plain.,True,whole,whole_procedure,True,False
veyru/1781739416,veyru/1780612051,0.0,replace_learned,20,field_observer,P8?,True,part,template,False,False
veyru/1781739416,veyru/1780612051,0.0,replace_learned,24,field_observer,?,False,none,none,,
veyru/1781717419,veyru/1780650332,10.0,replace_learned,16,stabilization_engineer,?,False,none,none,,
veyru/1781717419,veyru/1780650332,10.0,replace_learned,17,stabilization_engineer,HC?,True,part,motif_symptom,False,False
veyru/1781717419,veyru/1780650332,10.0,replace_learned,22,field_observer,fail again,False,none,none,,
veyru/1781717479,veyru/1780650332,10.0,replace_learned,15,stabilization_engineer,SD?,True,part,motif_symptom,False,False
veyru/1781717479,veyru/1780650332,10.0,replace_learned,16,stabilization_engineer,OB?,True,part,motif_symptom,False,False
veyru/1781717479,veyru/1780650332,10.0,replace_learned,17,stabilization_engineer,HC?,True,part,motif_symptom,False,False
veyru/1781717479,veyru/1780650332,10.0,replace_learned,18,stabilization_engineer,FL?,True,part,motif_symptom,False,False
veyru/1781717479,veyru/1780650332,10.0,replace_learned,22,stabilization_engineer,sym?,False,none,none,,
veyru/1781717479,veyru/1780650332,10.0,replace_learned,23,stabilization_engineer,sym?,False,none,none,,
veyru/1781717614,veyru/1780650332,10.0,replace_learned,15,stabilization_engineer,SS?,True,part,motif_symptom,False,False
veyru/1781717614,veyru/1780650332,10.0,replace_learned,15,stabilization_engineer,h?,False,none,none,,
veyru/1781717614,veyru/1780650332,10.0,replace_learned,16,stabilization_engineer,OL?,True,part,motif_symptom,False,False
veyru/1781717614,veyru/1780650332,10.0,replace_learned,18,stabilization_engineer,h?,False,none,none,,
veyru/1781717614,veyru/1780650332,10.0,replace_learned,20,stabilization_engineer,sym?,False,none,none,,
veyru/1781717614,veyru/1780650332,10.0,replace_learned,22,stabilization_engineer,sym?,False,none,none,,
veyru/1781724577,veyru/1780650332,5.0,replace_learned,17,stabilization_engineer,HC=HI?,True,part,motif_symptom,False,False
veyru/1781724577,veyru/1780650332,5.0,replace_learned,18,stabilization_engineer,CH=AC?,True,part,motif_symptom,False,False
veyru/1781724577,veyru/1780650332,5.0,replace_learned,19,stabilization_engineer,loc?,False,none,none,,
veyru/1781724577,veyru/1780650332,5.0,replace_learned,21,stabilization_engineer,HD=?,True,part,motif_symptom,False,False
veyru/1781724577,veyru/1780650332,5.0,replace_learned,24,stabilization_engineer,OV=?,True,part,motif_symptom,False,False
veyru/1781724812,veyru/1780650332,5.0,replace_learned,16,stabilization_engineer,?,False,none,none,,
veyru/1781724812,veyru/1780650332,5.0,replace_learned,17,stabilization_engineer,?,False,none,none,,
veyru/1781724812,veyru/1780650332,5.0,replace_learned,17,stabilization_engineer,?,False,none,none,,
veyru/1781725116,veyru/1780650332,5.0,replace_learned,16,stabilization_engineer,OL?,True,part,motif_symptom,False,False
veyru/1781725116,veyru/1780650332,5.0,replace_learned,17,stabilization_engineer,HC?,True,part,motif_symptom,False,False
veyru/1781725116,veyru/1780650332,5.0,replace_learned,18,stabilization_engineer,FL?,True,part,motif_symptom,False,False
veyru/1781725116,veyru/1780650332,5.0,replace_learned,20,stabilization_engineer,h?,False,none,none,,
veyru/1781725116,veyru/1780650332,5.0,replace_learned,20,field_observer,?,False,none,none,,
veyru/1781725116,veyru/1780650332,5.0,replace_learned,20,stabilization_engineer,sym?,False,none,none,,
veyru/1781725116,veyru/1780650332,5.0,replace_learned,23,stabilization_engineer,sym?,False,none,none,,
veyru/1781732281,veyru/1780650332,1.0,replace_learned,17,stabilization_engineer,sym?,False,none,none,,
veyru/1781732281,veyru/1780650332,1.0,replace_learned,18,stabilization_engineer,sym?,False,none,none,,
